Issue key,Issue ID,"Custom field 
(CRM Company)",Status,Severity,Original Severity,Created,Resolved,IMT,IMT RCA,Environment,Origin,Start Date & Time,End Date & Time,Downtime,"Issue classification
(Application/Platform)"
TSR-345399,532579,Customer 25,Permanently Closed,Severity 1,Severity 1,7-5-22 11:51 AM,7-5-22 12:29 PM,,,,Internal,7-5-22 11:51 AM,7-5-22 12:27 PM,,Platform
TSR-343995,531087,Customer 25,Permanently Closed,Severity 1,Severity 1,7-2-22 4:34 AM,7-2-22 5:56 AM,,,,Internal,7-2-22 4:34 AM,7-2-22 5:55 AM,,Platform
TSR-342425,529379,Customer 25,Permanently Closed,Severity 1,Severity 1,6-30-22 1:29 PM,6-30-22 1:58 PM,,,,Internal,6-30-22 1:29 PM,6-30-22 1:49 PM,,
TSR-340763,527575,Customer 25,Permanently Closed,Severity 1,Severity 1,6-28-22 6:55 PM,6-29-22 4:47 AM,,,,Client,6-28-22 6:55 PM,6-28-22 9:32 PM,,
TSR-335451,521793,Customer 25,Permanently Closed,Severity 1,Severity 1,6-20-22 8:58 PM,6-20-22 9:35 PM,,,,Client,6-20-22 8:58 PM,6-20-22 9:35 PM,,
TSR-335139,521469,Customer 25,Permanently Closed,Severity 1,Severity 1,6-20-22 3:20 PM,6-20-22 3:53 PM,,,,Internal,6-20-22 3:02 PM,6-20-22 3:53 PM,,
TSR-335027,521349,Customer 25,Permanently Closed,Severity 1,Severity 1,6-20-22 1:36 PM,6-20-22 2:20 PM,,,,Client,6-20-22 1:36 PM,6-20-22 2:20 PM,0:30:00,Application
TSR-335020,521342,Customer 25,Permanently Closed,Severity 1,Severity 1,6-20-22 1:24 PM,6-20-22 3:06 PM,,,,Client,6-20-22 1:24 PM,6-20-22 3:06 PM,,
TSR-334385,520634,Customer 25,Permanently Closed,Severity 1,Severity 1,6-18-22 5:30 AM,6-18-22 6:17 AM,,,,Internal,6-18-22 5:30 AM,6-18-22 6:17 AM,,
TSR-333693,519853,Customer 25,Permanently Closed,Severity 1,Severity 1,6-17-22 3:51 AM,6-17-22 4:29 AM,,,,Internal,6-17-22 3:51 AM,6-17-22 4:29 AM,,
TSR-333657,519817,Customer 25,Permanently Closed,Severity 1,Severity 1,6-17-22 2:11 AM,6-17-22 2:43 AM,,,,Internal,6-17-22 2:11 AM,6-17-22 2:43 AM,,
TSR-332043,518014,Customer 25,Permanently Closed,Severity 1,Severity 1,6-15-22 6:18 AM,6-15-22 7:24 AM,,,,Internal,6-15-22 6:18 AM,6-15-22 7:24 AM,,
TSR-332033,518004,Customer 25,Permanently Closed,Severity 1,Severity 1,6-15-22 5:54 AM,6-15-22 7:14 AM,,,,Internal,6-15-22 5:54 AM,6-15-22 7:14 AM,,
TSR-325584,510975,Customer 25,Permanently Closed,Severity 1,Severity 1,6-5-22 7:59 PM,6-5-22 9:29 PM,,,,Internal,6-5-22 7:59 PM,6-5-22 8:39 PM,0:40:00,Application
TSR-310222,n/a,Customer 26,Resolved,SEV1,n/a,n/a,n/a,,,,Client,5-12-22 3:20 PM,5-12-22 3:56 PM,0:36:00,Application
TSR-310489,n/a,Customer 26,Resolved,SEV1,n/a,n/a,n/a,,,,Client,5-12-22 8:28 PM,5-12-22 8:55 PM,0:27:00,Application
TSR-313344,n/a,Customer 26,Resolved,SEV1,n/a,n/a,n/a,,,,Internal,5-17-22 9:04 PM,5-17-22 9:31 PM,0:27:00,Platform
TSR-310481,n/a,Customer 26,Resolved,SEV1,n/a,n/a,n/a,,,,Internal,5-12-22 8:13 PM,5-12-22 8:38 PM,0:25:00,Platform
TSR-315592,n/a,Customer 26,Resolved,SEV1,n/a,n/a,n/a,,,,Internal,5-20-22 7:22 PM,5-20-22 7:40 PM,0:18:00,Platform
TSR-313220,n/a,Customer 26,Resolved,SEV1,n/a,n/a,n/a,,,,Internal,5-17-22 6:30 PM,5-17-22 6:33 PM,0:03:00,Application
TSR-312089,n/a,Customer 26,Resolved,SEV1,n/a,n/a,n/a,,,,Internal,5-16-22 1:53 PM,5-16-22 1:55 PM,0:02:00,Platform
TSR-405694,598326,Customer 26,Permanently Closed,Severity 1,Severity 1,29-09-2022 23:58,30-09-2022 00:39,Yes,No,Production,Internal,9-29-22 11:48 PM,9-29-22 11:58 PM,,Application
TSR-405338,597956,Customer 26,Permanently Closed,Severity 1,Severity 1,29-09-2022 17:30,29-09-2022 17:50,Yes,No,Production,Client,9-29-22 5:30 PM,9-29-22 5:48 PM,,Application
TSR-405233,597846,Customer 26,Permanently Closed,Severity 1,Severity 1,29-09-2022 15:42,29-09-2022 15:58,Yes,No,Production,Internal,9-29-22 3:42 PM,9-29-22 3:57 PM,,Application
TSR-404821,597387,Customer 26,Permanently Closed,Severity 1,Severity 1,29-09-2022 03:15,29-09-2022 03:30,Yes,No,Production,Internal,9-29-22 3:04 AM,9-29-22 3:11 AM,,Application
TSR-402965,595376,Customer 26,Permanently Closed,Severity 1,Severity 1,27-09-2022 04:50,27-09-2022 05:55,Yes,No,Production,Internal,9-27-22 4:50 AM,9-27-22 5:50 AM,,Application
TSR-402662,595042,Customer 26,Permanently Closed,Severity 1,Severity 1,26-09-2022 18:51,26-09-2022 21:05,Yes,No,Production,Internal,9-26-22 6:51 PM,9-26-22 7:11 PM,,Application
TSR-401880,594194,Customer 26,Permanently Closed,Severity 1,Severity 1,24-09-2022 11:19,24-09-2022 11:49,Yes,No,Production,Internal,9-24-22 11:19 AM,9-24-22 11:49 AM,,Platform
TSR-401162,593421,Customer 26,Permanently Closed,Severity 1,Severity 1,23-09-2022 10:45,23-09-2022 11:47,Yes,No,Production,Internal,9-23-22 10:45 AM,9-23-22 11:47 AM,,Application
TSR-400979,593222,Customer 26,Permanently Closed,Severity 1,Severity 1,23-09-2022 01:40,23-09-2022 01:54,Yes,No,Production,Internal,9-23-22 1:32 AM,9-23-22 1:50 AM,,Application
TSR-398665,590665,Customer 26,Permanently Closed,Severity 1,Severity 1,20-09-2022 12:45,20-09-2022 13:55,Yes,No,Production,Client,9-20-22 12:45 PM,9-20-22 3:10 PM,0:27:00,Platform
TSR-398621,590612,Customer 26,Permanently Closed,Severity 1,Severity 1,20-09-2022 11:52,20-09-2022 13:33,Yes,No,Production,Internal,9-20-22 11:52 AM,9-20-22 1:33 PM,,Platform
TSR-398266,590224,Customer 26,Permanently Closed,Severity 1,Severity 1,19-09-2022 20:43,19-09-2022 21:09,Yes,No,Production,Internal,9-19-22 8:43 PM,9-19-22 9:08 PM,,Application
TSR-397462,589354,Customer 26,Permanently Closed,Severity 1,Severity 1,18-09-2022 02:35,18-09-2022 03:33,Yes,No,Production,Internal,9-18-22 2:35 AM,9-18-22 3:18 AM,,Platform
TSR-395257,586939,Customer 26,Permanently Closed,Severity 1,Severity 1,14-09-2022 17:03,14-09-2022 20:22,Yes,No,Production,Internal,9-14-22 5:03 PM,9-14-22 8:20 PM,,Application
TSR-394895,586545,Customer 26,Permanently Closed,Severity 1,Severity 1,14-09-2022 09:40,14-09-2022 11:00,Yes,No,Production,Internal,9-14-22 9:38 AM,9-14-22 10:59 AM,,Platform
TSR-394894,586544,Customer 26,Permanently Closed,Severity 1,Severity 1,14-09-2022 09:38,14-09-2022 10:59,Yes,No,Production,Internal,9-14-22 9:38 AM,9-14-22 10:59 AM,,Platform
TSR-393223,584661,Customer 26,Permanently Closed,Severity 1,Severity 1,11-09-2022 23:32,12-09-2022 01:51,Yes,No,Production,Internal,9-11-22 11:32 PM,9-12-22 1:32 AM,,Platform
TSR-393212,584650,Customer 26,Permanently Closed,Severity 1,Severity 1,11-09-2022 22:25,11-09-2022 22:45,Yes,No,Production,Internal,9-11-22 10:25 PM,9-11-22 10:41 PM,,Platform
TSR-393158,584596,Customer 26,Permanently Closed,Severity 1,Severity 1,11-09-2022 14:56,11-09-2022 17:33,Yes,No,Production,Internal,9-11-22 2:56 PM,9-11-22 5:33 PM,,Platform
TSR-393065,584502,Customer 26,Permanently Closed,Severity 1,Severity 1,10-09-2022 23:17,11-09-2022 03:14,Yes,No,Production,Internal,9-10-22 11:10 PM,9-10-22 11:54 PM,,Application
TSR-390086,581274,Customer 26,Permanently Closed,Severity 1,Severity 1,06-09-2022 19:48,06-09-2022 20:13,Yes,No,Production,Internal,9-6-22 7:48 PM,9-6-22 8:13 PM,,Application
TSR-389890,581059,Customer 26,Permanently Closed,Severity 1,Severity 1,06-09-2022 16:29,06-09-2022 17:13,Yes,No,Production,Internal,9-6-22 4:29 PM,9-6-22 5:02 PM,,Platform
TSR-389029,580138,Customer 26,Permanently Closed,Severity 1,Severity 1,05-09-2022 14:52,05-09-2022 15:32,Yes,No,Production,Client,9-5-22 2:52 PM,9-5-22 3:20 PM,0:28:00,Application
TSR-388966,580063,Customer 26,Permanently Closed,Severity 1,Severity 1,05-09-2022 13:36,05-09-2022 13:44,Yes,No,Production,Internal,9-5-22 1:36 PM,9-5-22 1:44 PM,,Platform
TSR-388447,579515,Customer 26,Permanently Closed,Severity 1,Severity 1,03-09-2022 15:34,03-09-2022 15:54,Yes,No,Production,Internal,9-3-22 3:34 PM,9-3-22 3:54 PM,,Platform
TSR-388427,579495,Customer 26,Permanently Closed,Severity 1,Severity 1,03-09-2022 14:28,03-09-2022 16:57,No,No,Production,Client,9-3-22 2:28 PM,9-3-22 4:57 PM,,Application
TSR-387810,578826,Customer 26,Permanently Closed,Severity 1,Severity 1,02-09-2022 14:26,02-09-2022 15:21,Yes,No,Production,Internal,9-2-22 2:26 PM,9-2-22 3:21 PM,,Platform
TSR-387457,578439,Customer 26,Pending client confirmation,Severity 1,Severity 1,02-09-2022 01:20,02-09-2022 02:54,No,No,Production,Internal,9-2-22 1:20 AM,9-2-22 1:51 AM,,Platform
TSR-387452,578434,Customer 26,Permanently Closed,Severity 1,Severity 1,02-09-2022 01:10,02-09-2022 03:21,Yes,No,Production,Internal,9-2-22 1:00 AM,9-2-22 3:10 AM,,Platform
TSR-387295,578254,Customer 26,Permanently Closed,Severity 1,Severity 1,01-09-2022 19:34,01-09-2022 19:51,Yes,No,Production,Internal,9-1-22 7:34 PM,9-1-22 7:51 PM,,Platform
TSR-386469,577348,Customer 26,Pending client confirmation,Severity 1,Severity 1,8-31-22 10:50 PM,9-1-22 1:44 AM,Yes,No,Production,Client,8-31-22 10:50 PM,9-1-22 1:44 AM,,Application
TSR-385708,576537,Customer 26,Permanently Closed,Severity 1,Severity 1,8-31-22 1:42 AM,8-31-22 4:00 AM,Yes,No,Production,Internal,8-31-22 1:42 AM,8-31-22 4:00 AM,0:09:00,Platform
TSR-383039,573645,Customer 26,Permanently Closed,Severity 1,Severity 1,8-26-22 7:11 PM,8-26-22 7:18 PM,Yes,No,Production,Internal,8-26-22 7:11 PM,8-26-22 7:18 PM,,Application
TSR-382789,573359,Customer 26,Permanently Closed,Severity 1,Severity 1,8-26-22 2:51 PM,8-26-22 4:34 PM,Yes,No,Production,Internal,8-26-22 2:51 PM,8-26-22 4:34 PM,,Application
TSR-382718,573287,Customer 26,Permanently Closed,Severity 1,Severity 1,8-26-22 1:46 PM,8-26-22 1:52 PM,Yes,No,Production,Client,8-26-22 1:46 PM,8-26-22 1:52 PM,,Application
TSR-382575,573131,Customer 26,Permanently Closed,Severity 1,Severity 1,8-26-22 10:22 AM,8-26-22 11:56 AM,Yes,No,Production,Internal,8-26-22 10:22 AM,8-26-22 11:56 AM,,Application
TSR-381135,571551,Customer 26,Permanently Closed,Severity 1,Severity 1,8-24-22 6:41 PM,8-24-22 7:18 PM,Yes,No,Production,Client,8-24-22 6:41 PM,8-24-22 6:53 PM,,Application
TSR-380659,571033,Customer 26,Permanently Closed,Severity 1,Severity 1,8-24-22 9:06 AM,8-24-22 9:15 AM,Yes,No,Production,Internal,8-24-22 9:06 AM,8-24-22 9:15 AM,,Platform
TSR-379810,569789,Customer 26,Permanently Closed,Severity 1,Severity 1,8-23-22 10:45 AM,8-23-22 11:38 AM,Yes,No,Production,Client,8-23-22 10:45 AM,8-23-22 11:38 AM,,Application
TSR-379786,569763,Customer 26,Permanently Closed,Severity 1,Severity 1,8-23-22 9:26 AM,8-23-22 11:00 AM,Yes,No,Production,Internal,8-23-22 9:26 AM,8-23-22 11:00 AM,,Platform
TSR-377769,567608,Customer 26,Permanently Closed,Severity 1,Severity 1,8-19-22 12:32 PM,8-19-22 1:02 PM,Yes,No,Production,Internal,8-19-22 12:32 PM,8-19-22 1:02 PM,,Platform
TSR-377461,567269,Customer 26,Permanently Closed,Severity 1,Severity 1,8-19-22 1:33 AM,8-19-22 1:55 AM,No,No,Production,Internal,8-19-22 1:21 AM,8-19-22 1:50 AM,,Platform
TSR-376750,566489,Customer 26,Permanently Closed,Severity 1,Severity 1,8-18-22 9:16 AM,8-18-22 10:41 AM,No,No,Production,Internal,8-18-22 9:16 AM,8-18-22 10:41 AM,,Platform
TSR-375395,564993,Customer 26,Permanently Closed,Severity 1,Severity 1,8-16-22 4:46 PM,8-16-22 8:50 PM,Yes,No,Production,Client,8-16-22 4:46 PM,8-16-22 8:50 PM,,Application
TSR-375219,564806,Customer 26,Permanently Closed,Severity 1,Severity 1,8-16-22 1:25 PM,8-16-22 1:52 PM,No,No,Production,Internal,8-16-22 1:25 PM,8-16-22 1:52 PM,,Platform
TSR-374869,564421,Customer 26,Permanently Closed,Severity 1,Severity 1,8-16-22 1:39 AM,8-16-22 3:44 AM,Yes,No,Production,Internal,8-16-22 1:39 AM,8-16-22 3:26 AM,,Application
TSR-373954,563456,Customer 26,Permanently Closed,Severity 1,Severity 1,8-12-22 9:39 PM,8-12-22 9:53 PM,No,No,Production,Internal,8-12-22 9:39 PM,8-12-22 9:53 PM,,Platform
TSR-373943,563444,Customer 26,Permanently Closed,Severity 1,Severity 1,8-12-22 9:20 PM,8-12-22 9:45 PM,No,No,Production,Internal,8-12-22 9:20 PM,8-12-22 9:45 PM,,Platform
TSR-373467,562937,Customer 26,Permanently Closed,Severity 1,Severity 1,8-12-22 11:14 AM,8-12-22 12:01 PM,Yes,No,Production,Internal,8-12-22 11:14 AM,8-12-22 11:42 AM,,Application
TSR-372867,562276,Customer 26,Permanently Closed,Severity 1,Severity 1,8-11-22 3:10 PM,8-11-22 4:55 PM,Yes,No,Production,Internal,8-11-22 3:10 PM,8-11-22 4:51 PM,,Application
TSR-372850,562253,Customer 26,Permanently Closed,Severity 1,Severity 1,8-11-22 2:47 PM,8-11-22 4:55 PM,No,No,Production,Client,8-11-22 2:30 PM,8-11-22 4:55 PM,,0:00:00
TSR-372829,562229,Customer 26,Permanently Closed,Severity 1,Severity 1,8-11-22 2:30 PM,8-11-22 4:56 PM,No,No,Production,Internal,8-11-22 2:30 PM,8-11-22 4:56 PM,,Application
TSR-372815,562215,Customer 26,Permanently Closed,Severity 1,Severity 1,8-11-22 2:03 PM,8-11-22 2:14 PM,Yes,No,Production,Client,8-11-22 2:02 PM,8-11-22 2:14 PM,,Application
TSR-372814,562214,Customer 26,Pending client confirmation,Severity 1,Severity 1,8-11-22 2:02 PM,8-12-22 1:40 AM,No,No,Production,Client,8-11-22 2:02 PM,8-11-22 10:52 PM,8:50:00,Application
TSR-371042,560278,Customer 26,Permanently Closed,Severity 1,Severity 1,8-9-22 4:05 PM,8-9-22 6:19 PM,Yes,No,Production,Client,8-9-22 4:05 PM,8-9-22 4:45 PM,,Application
TSR-370970,560187,Customer 26,Permanently Closed,Severity 1,Severity 1,8-9-22 2:47 PM,8-9-22 6:43 PM,Yes,No,Production,Internal,8-9-22 2:47 PM,8-9-22 6:43 PM,,Platform
TSR-369580,558684,Customer 26,Permanently Closed,Severity 1,Severity 1,8-7-22 2:43 AM,8-7-22 4:21 AM,Yes,No,Production,Internal,8-7-22 2:43 AM,8-7-22 2:54 AM,,Platform
TSR-369437,558541,Customer 26,Permanently Closed,Severity 1,Severity 1,8-6-22 2:53 PM,8-6-22 5:15 PM,No,No,Production,Internal,8-6-22 2:53 PM,8-6-22 5:15 PM,,Platform
TSR-369202,558293,Customer 26,Permanently Closed,Severity 1,Severity 1,8-5-22 11:08 PM,8-6-22 1:41 AM,No,No,Production,Internal,8-5-22 11:08 PM,8-6-22 2:06 AM,,Application
TSR-367823,556821,Customer 26,Permanently Closed,Severity 1,Severity 1,8-4-22 12:40 PM,8-5-22 8:35 AM,Yes,No,Production,Client,8-4-22 12:40 PM,8-4-22 1:45 PM,,Application
TSR-366413,555267,Customer 26,Permanently Closed,Severity 1,Severity 1,8-2-22 6:54 PM,8-2-22 9:28 PM,Yes,No,Production,Internal,8-2-22 6:54 PM,8-2-22 8:34 PM,,Platform
TSR-366106,554927,Customer 26,Permanently Closed,Severity 1,Severity 1,8-2-22 1:00 PM,8-2-22 1:22 PM,Yes,No,Production,Internal,8-2-22 1:00 PM,8-2-22 1:10 PM,,Platform
TSR-364973,553677,Customer 26,Pending client confirmation,Severity 1,Severity 1,7-31-22 2:00 PM,7-31-22 3:32 PM,,,,Internal,7-31-22 1:50 PM,7-31-22 3:08 PM,,Platform
TSR-364594,553284,Customer 26,Permanently Closed,Severity 1,Severity 1,7-30-22 11:05 AM,7-30-22 11:51 AM,,,,Internal,7-30-22 11:05 AM,7-30-22 11:51 AM,0:46:00,Application
TSR-362985,551573,Customer 26,Pending client confirmation,Severity 1,Severity 1,7-28-22 3:54 PM,7-28-22 10:11 PM,,,,Internal,7-28-22 3:54 PM,7-28-22 4:17 PM,,Platform
TSR-362885,551466,Customer 26,Permanently Closed,Severity 1,Severity 1,7-28-22 2:42 PM,7-28-22 4:30 PM,,,,Internal,7-28-22 2:42 PM,7-28-22 4:30 PM,,Platform
TSR-362570,551124,Customer 26,Permanently Closed,Severity 1,Severity 1,7-28-22 5:46 AM,7-28-22 7:35 AM,,,,Internal,7-28-22 5:46 AM,7-28-22 7:35 AM,,Platform
TSR-361938,550402,Customer 26,Pending client confirmation,Severity 1,Severity 1,7-27-22 2:02 PM,7-27-22 2:22 PM,,,,Internal,7-27-22 1:55 PM,7-27-22 2:05 PM,,Platform
TSR-360728,549106,Customer 26,Pending client confirmation,Severity 1,Severity 1,7-26-22 12:19 PM,7-26-22 2:32 PM,,,,Internal,7-26-22 12:19 PM,7-26-22 2:32 PM,,Platform
TSR-360600,548964,Customer 26,Permanently Closed,Severity 1,Severity 1,7-26-22 8:18 AM,7-26-22 9:08 AM,,,,Internal,7-26-22 8:18 AM,7-26-22 9:08 AM,,Platform
TSR-360200,548533,Customer 26,Pending client confirmation,Severity 1,Severity 1,7-25-22 6:38 PM,7-25-22 7:07 PM,,,,Internal,7-25-22 6:38 PM,7-25-22 7:01 PM,,Platform
TSR-359496,547782,Customer 26,Permanently Closed,Severity 1,Severity 1,7-24-22 1:41 AM,7-24-22 2:11 AM,,,,Internal,7-24-22 1:41 AM,7-24-22 2:11 AM,,Platform
TSR-357945,546210,Customer 26,Permanently Closed,Severity 1,Severity 1,7-22-22 7:07 PM,7-22-22 8:23 PM,,,,Internal,7-22-22 6:59 PM,7-22-22 7:08 PM,,Application
TSR-357665,545903,Customer 26,Permanently Closed,Severity 1,Severity 1,7-22-22 12:38 PM,7-22-22 1:39 PM,,,,Internal,7-22-22 12:38 PM,7-22-22 1:39 PM,,Platform
TSR-356880,545040,Customer 26,Permanently Closed,Severity 1,Severity 1,7-21-22 2:28 PM,7-21-22 3:11 PM,,,,Internal,7-21-22 1:58 PM,7-21-22 3:09 PM,,Platform
TSR-356818,544976,Customer 26,Pending client confirmation,Severity 1,Severity 1,7-21-22 12:56 PM,7-21-22 3:10 PM,,,,Internal,7-21-22 12:56 PM,7-21-22 3:09 PM,,Platform
TSR-356624,544773,Customer 26,Pending client confirmation,Severity 1,Severity 1,7-21-22 7:23 AM,7-21-22 9:44 AM,,,,Client,7-21-22 7:23 AM,7-21-22 9:44 AM,,Application
TSR-355011,543017,Customer 26,Pending client confirmation,Severity 1,Severity 1,7-19-22 12:57 PM,7-19-22 1:56 PM,,,,Internal,7-19-22 12:57 PM,7-19-22 1:56 PM,,Platform
TSR-354570,542542,Customer 26,Permanently Closed,Severity 1,Severity 1,7-18-22 9:47 PM,7-18-22 10:05 PM,,,,Client,7-18-22 9:47 PM,7-18-22 9:53 PM,,Application
TSR-353676,541538,Customer 26,Permanently Closed,Severity 1,Severity 1,7-17-22 2:47 AM,7-17-22 4:48 AM,,,,Internal,7-17-22 2:47 AM,7-17-22 4:48 AM,,Platform
TSR-353242,541086,Customer 26,Permanently Closed,Severity 1,Severity 1,7-15-22 7:50 PM,7-15-22 10:48 PM,,,,Client,7-15-22 7:50 PM,7-15-22 10:48 PM,,Application
TSR-352880,540699,Customer 26,Permanently Closed,Severity 1,Severity 1,7-15-22 10:52 AM,7-15-22 5:39 PM,,,,Internal,7-15-22 10:52 AM,7-15-22 2:45 PM,,Application
TSR-352837,540642,Customer 26,Permanently Closed,Severity 1,Severity 1,7-15-22 8:47 AM,7-15-22 9:36 AM,,,,Internal,7-15-22 8:47 AM,7-15-22 9:36 AM,,Platform
TSR-352793,540594,Customer 26,Permanently Closed,Severity 1,Severity 1,7-15-22 7:33 AM,7-15-22 9:53 AM,,,,Internal,7-15-22 7:33 AM,7-15-22 9:53 AM,,Platform
TSR-352419,540200,Customer 26,Permanently Closed,Severity 1,Severity 1,7-14-22 7:40 PM,7-17-22 7:03 AM,,,,Client,7-14-22 7:40 PM,7-15-22 12:10 AM,,Application
TSR-352202,539961,Customer 26,Permanently Closed,Severity 1,Severity 1,7-14-22 2:19 PM,7-14-22 6:44 PM,,,,Internal,7-14-22 2:19 PM,7-14-22 3:08 PM,0:49:00,Platform
TSR-351059,538723,Customer 26,Permanently Closed,Severity 1,Severity 1,7-13-22 8:45 AM,7-13-22 9:41 AM,,,,Internal,7-13-22 8:45 AM,7-13-22 9:41 AM,,Platform
TSR-351014,538671,Customer 26,Pending client confirmation,Severity 1,Severity 1,7-13-22 6:16 AM,7-13-22 7:12 AM,,,,Internal,7-13-22 6:16 AM,7-13-22 7:12 AM,,Application
TSR-351009,538666,Customer 26,Permanently Closed,Severity 1,Severity 1,7-13-22 6:02 AM,7-13-22 7:11 AM,,,,Client,7-13-22 6:02 AM,7-13-22 7:11 AM,,Application
TSR-350276,537840,Customer 26,Permanently Closed,Severity 1,Severity 1,7-12-22 1:55 PM,7-12-22 3:06 PM,,,,Internal,7-12-22 1:44 PM,7-12-22 1:54 PM,,Platform
TSR-350123,537681,Customer 26,Permanently Closed,Severity 1,Severity 1,7-12-22 10:36 AM,7-12-22 2:59 PM,,,,Client,7-12-22 10:36 AM,7-12-22 2:59 PM,,Application
TSR-350074,537630,Customer 26,Permanently Closed,Severity 1,Severity 1,7-12-22 8:26 AM,7-12-22 11:52 AM,,,,Internal,7-12-22 8:26 AM,7-12-22 11:52 AM,,Platform
TSR-349080,536529,Customer 26,Permanently Closed,Severity 1,Severity 1,7-10-22 3:21 AM,7-10-22 3:45 AM,,,,Internal,7-10-22 3:21 AM,7-10-22 3:45 AM,,Platform
TSR-348996,536443,Customer 26,Permanently Closed,Severity 1,Severity 1,7-9-22 5:45 PM,7-9-22 7:07 PM,,,,Internal,7-9-22 5:45 PM,7-9-22 7:04 PM,,Platform
TSR-348954,536401,Customer 26,Permanently Closed,Severity 1,Severity 1,7-9-22 2:13 PM,7-9-22 2:53 PM,,,,Internal,7-9-22 2:13 PM,7-9-22 2:53 PM,,Platform
TSR-348895,536342,Customer 26,Pending client confirmation,Severity 1,Severity 1,7-9-22 8:56 AM,7-9-22 3:48 PM,,,,Internal,7-9-22 8:56 AM,7-9-22 3:47 PM,,Application
TSR-348880,536327,Customer 26,Pending client confirmation,Severity 1,Severity 1,7-9-22 7:33 AM,7-9-22 10:42 AM,,,,Internal,7-9-22 7:33 AM,7-9-22 1:57 PM,,Platform
TSR-348314,535725,Customer 26,Permanently Closed,Severity 1,Severity 1,7-8-22 2:23 PM,7-8-22 4:28 PM,,,,Internal,7-8-22 2:03 PM,7-8-22 2:39 PM,,Platform
TSR-347797,535183,Customer 26,Permanently Closed,Severity 1,Severity 1,7-7-22 10:04 PM,7-7-22 11:16 PM,,,,Internal,7-7-22 10:04 PM,7-7-22 11:16 PM,,Platform
TSR-347760,535145,Customer 26,Permanently Closed,Severity 1,Severity 1,7-7-22 9:06 PM,7-7-22 9:51 PM,,,,Internal,7-7-22 9:06 PM,7-7-22 9:51 PM,,Platform
TSR-347637,535009,Customer 26,Permanently Closed,Severity 1,Severity 1,7-7-22 6:46 PM,7-7-22 7:58 PM,,,,Internal,7-7-22 6:23 PM,7-7-22 7:09 PM,,Platform
TSR-347630,535002,Customer 26,Permanently Closed,Severity 1,Severity 1,7-7-22 6:40 PM,7-7-22 7:09 PM,,,,Client,7-7-22 6:40 PM,7-7-22 6:55 PM,0:15:00,Application
TSR-347375,534723,Customer 26,Permanently Closed,Severity 1,Severity 1,7-7-22 1:43 PM,7-7-22 4:40 PM,,,,Internal,7-7-22 1:43 PM,7-7-22 4:40 PM,,Application
TSR-346758,534052,Customer 26,Permanently Closed,Severity 1,Severity 1,7-6-22 7:18 PM,7-6-22 9:23 PM,,,,Client,7-6-22 7:18 PM,7-6-22 8:28 PM,1:10:00,Application
TSR-346405,533669,Customer 26,Permanently Closed,Severity 1,Severity 1,7-6-22 1:39 PM,7-6-22 2:05 PM,,,,Internal,7-6-22 1:39 PM,7-6-22 2:04 PM,,Platform
TSR-345583,532778,Customer 26,Permanently Closed,Severity 1,Severity 1,7-5-22 3:38 PM,7-5-22 4:22 PM,,,,Internal,7-5-22 3:38 PM,7-5-22 3:53 PM,,Application
TSR-344346,531438,Customer 26,Permanently Closed,Severity 1,Severity 1,7-3-22 12:46 PM,7-3-22 1:57 PM,,,,Internal,7-3-22 12:39 PM,7-3-22 1:53 PM,,Platform
TSR-344252,531344,Customer 26,Permanently Closed,Severity 1,Severity 1,7-3-22 2:38 AM,7-3-22 3:26 AM,,,,Internal,7-3-22 2:38 AM,7-3-22 2:53 AM,,Platform
TSR-344208,531300,Customer 26,Permanently Closed,Severity 1,Severity 1,7-2-22 9:03 PM,7-2-22 10:08 PM,,,,Internal,7-2-22 8:53 PM,7-2-22 9:53 PM,,Platform
TSR-343499,530560,Customer 26,Permanently Closed,Severity 1,Severity 1,7-1-22 2:51 PM,7-1-22 4:30 PM,,,,Client,7-1-22 2:47 PM,7-1-22 4:10 PM,1:23:00,Platform
TSR-343455,530510,Customer 26,Permanently Closed,Severity 1,Severity 1,7-1-22 1:53 PM,7-1-22 2:06 PM,,,,Client,7-1-22 1:53 PM,7-1-22 2:06 PM,0:11:00,Platform
TSR-342782,529784,Customer 26,Permanently Closed,Severity 1,Severity 1,6-30-22 7:26 PM,6-30-22 9:19 PM,,,,Internal,6-30-22 7:12 PM,6-30-22 7:41 PM,,
TSR-338977,525642,Customer 26,Pending client confirmation,Severity 1,Severity 1,6-25-22 10:22 AM,6-26-22 2:30 PM,,,,Internal,6-25-22 10:22 AM,6-26-22 2:30 PM,,
TSR-336697,523135,Customer 26,Permanently Closed,Severity 1,Severity 1,6-22-22 12:50 PM,6-22-22 1:03 PM,,,,Client,6-22-22 12:50 PM,6-22-22 1:03 PM,0:13:00,Platform
TSR-336499,522912,Customer 26,Permanently Closed,Severity 1,Severity 1,6-22-22 5:02 AM,6-22-22 7:47 AM,,,,Internal,6-22-22 5:02 AM,6-22-22 7:47 AM,,
TSR-334682,520934,Customer 26,Permanently Closed,Severity 1,Severity 1,6-19-22 12:49 PM,6-19-22 1:48 PM,,,,Internal,6-19-22 12:49 PM,6-19-22 1:48 PM,,
