Issue key,Issue ID,"Custom field 
(CRM Company)",Status,Severity,Original Severity,Created,Resolved,IMT,IMT RCA,Environment,Origin,Start Date & Time,End Date & Time,Downtime,"Issue classification
(Application/Platform)"
TSR-335027,521349,Customer 25,Permanently Closed,Severity 1,Severity 1,20-06-2022 13:36,20-06-2022 14:20,,,,Client,20-06-2022 13:36,20-06-2022 14:20,0:30:00,Application
TSR-335020,521342,Customer 25,Permanently Closed,Severity 1,Severity 1,20-06-2022 13:24,20-06-2022 15:06,,,,Client,20-06-2022 13:24,20-06-2022 15:06,,
TSR-334385,520634,Customer 25,Permanently Closed,Severity 1,Severity 1,18-06-2022 05:30,18-06-2022 06:17,,,,Internal,18-06-2022 05:30,18-06-2022 06:17,,
TSR-333693,519853,Customer 25,Permanently Closed,Severity 1,Severity 1,17-06-2022 03:51,17-06-2022 04:29,,,,Internal,17-06-2022 03:51,17-06-2022 04:29,,
TSR-333657,519817,Customer 25,Permanently Closed,Severity 1,Severity 1,17-06-2022 02:11,17-06-2022 02:43,,,,Internal,17-06-2022 02:11,17-06-2022 02:43,,
TSR-332043,518014,Customer 25,Permanently Closed,Severity 1,Severity 1,15-06-2022 06:18,15-06-2022 07:24,,,,Internal,15-06-2022 06:18,15-06-2022 07:24,,
TSR-332033,518004,Customer 25,Permanently Closed,Severity 1,Severity 1,15-06-2022 05:54,15-06-2022 07:14,,,,Internal,15-06-2022 05:54,15-06-2022 07:14,,
TSR-325584,510975,Customer 25,Permanently Closed,Severity 1,Severity 1,05-06-2022 19:59,05-06-2022 21:29,,,,Internal,05-06-2022 19:59,05-06-2022 20:39,0:40:00,Application
TSR-310222,n/a,Customer 26,Resolved,SEV1,n/a,n/a,n/a,,,,Client,12-05-2022 15:20,12-05-2022 15:56,0:36:00,Application
TSR-310489,n/a,Customer 26,Resolved,SEV1,n/a,n/a,n/a,,,,Client,12-05-2022 20:28,12-05-2022 20:55,0:27:00,Application
TSR-313344,n/a,Customer 26,Resolved,SEV1,n/a,n/a,n/a,,,,Internal,17-05-2022 21:04,17-05-2022 21:31,0:27:00,Platform
TSR-310481,n/a,Customer 26,Resolved,SEV1,n/a,n/a,n/a,,,,Internal,12-05-2022 20:13,12-05-2022 20:38,0:25:00,Platform
TSR-315592,n/a,Customer 26,Resolved,SEV1,n/a,n/a,n/a,,,,Internal,20-05-2022 19:22,20-05-2022 19:40,0:18:00,Platform
TSR-313220,n/a,Customer 26,Resolved,SEV1,n/a,n/a,n/a,,,,Internal,17-05-2022 18:30,17-05-2022 18:33,0:03:00,Application
TSR-312089,n/a,Customer 26,Resolved,SEV1,n/a,n/a,n/a,,,,Internal,16-05-2022 13:53,16-05-2022 13:55,0:02:00,Platform
TSR-405694,598326,Customer 26,Permanently Closed,Severity 1,Severity 1,29-09-2022 23:58,30-09-2022 00:39,Yes,No,Production,Internal,29-09-2022 23:48,29-09-2022 23:58,,Application
TSR-405338,597956,Customer 26,Permanently Closed,Severity 1,Severity 1,29-09-2022 17:30,29-09-2022 17:50,Yes,No,Production,Client,29-09-2022 17:30,29-09-2022 17:48,,Application
TSR-405233,597846,Customer 26,Permanently Closed,Severity 1,Severity 1,29-09-2022 15:42,29-09-2022 15:58,Yes,No,Production,Internal,29-09-2022 15:42,29-09-2022 15:57,,Application
TSR-404821,597387,Customer 26,Permanently Closed,Severity 1,Severity 1,29-09-2022 03:15,29-09-2022 03:30,Yes,No,Production,Internal,29-09-2022 03:04,29-09-2022 03:11,,Application
TSR-402965,595376,Customer 26,Permanently Closed,Severity 1,Severity 1,27-09-2022 04:50,27-09-2022 05:55,Yes,No,Production,Internal,27-09-2022 04:50,27-09-2022 05:50,,Application
TSR-402662,595042,Customer 26,Permanently Closed,Severity 1,Severity 1,26-09-2022 18:51,26-09-2022 21:05,Yes,No,Production,Internal,26-09-2022 18:51,26-09-2022 19:11,,Application
TSR-401880,594194,Customer 26,Permanently Closed,Severity 1,Severity 1,24-09-2022 11:19,24-09-2022 11:49,Yes,No,Production,Internal,24-09-2022 11:19,24-09-2022 11:49,,Platform
TSR-401162,593421,Customer 26,Permanently Closed,Severity 1,Severity 1,23-09-2022 10:45,23-09-2022 11:47,Yes,No,Production,Internal,23-09-2022 10:45,23-09-2022 11:47,,Application
TSR-400979,593222,Customer 26,Permanently Closed,Severity 1,Severity 1,23-09-2022 01:40,23-09-2022 01:54,Yes,No,Production,Internal,23-09-2022 01:32,23-09-2022 01:50,,Application
TSR-398665,590665,Customer 26,Permanently Closed,Severity 1,Severity 1,20-09-2022 12:45,20-09-2022 13:55,Yes,No,Production,Client,20-09-2022 12:45,20-09-2022 15:10,0:27:00,Platform
TSR-398621,590612,Customer 26,Permanently Closed,Severity 1,Severity 1,20-09-2022 11:52,20-09-2022 13:33,Yes,No,Production,Internal,20-09-2022 11:52,20-09-2022 13:33,,Platform
TSR-398266,590224,Customer 26,Permanently Closed,Severity 1,Severity 1,19-09-2022 20:43,19-09-2022 21:09,Yes,No,Production,Internal,19-09-2022 20:43,19-09-2022 21:08,,Application
TSR-397462,589354,Customer 26,Permanently Closed,Severity 1,Severity 1,18-09-2022 02:35,18-09-2022 03:33,Yes,No,Production,Internal,18-09-2022 02:35,18-09-2022 03:18,,Platform
TSR-395257,586939,Customer 26,Permanently Closed,Severity 1,Severity 1,14-09-2022 17:03,14-09-2022 20:22,Yes,No,Production,Internal,14-09-2022 17:03,14-09-2022 20:20,,Application
TSR-394895,586545,Customer 26,Permanently Closed,Severity 1,Severity 1,14-09-2022 09:40,14-09-2022 11:00,Yes,No,Production,Internal,14-09-2022 09:38,14-09-2022 10:59,,Platform
TSR-394894,586544,Customer 26,Permanently Closed,Severity 1,Severity 1,14-09-2022 09:38,14-09-2022 10:59,Yes,No,Production,Internal,14-09-2022 09:38,14-09-2022 10:59,,Platform
TSR-393223,584661,Customer 26,Permanently Closed,Severity 1,Severity 1,11-09-2022 23:32,12-09-2022 01:51,Yes,No,Production,Internal,11-09-2022 23:32,12-09-2022 01:32,,Platform
TSR-393212,584650,Customer 26,Permanently Closed,Severity 1,Severity 1,11-09-2022 22:25,11-09-2022 22:45,Yes,No,Production,Internal,11-09-2022 22:25,11-09-2022 22:41,,Platform
TSR-393158,584596,Customer 26,Permanently Closed,Severity 1,Severity 1,11-09-2022 14:56,11-09-2022 17:33,Yes,No,Production,Internal,11-09-2022 14:56,11-09-2022 17:33,,Platform
TSR-393065,584502,Customer 26,Permanently Closed,Severity 1,Severity 1,10-09-2022 23:17,11-09-2022 03:14,Yes,No,Production,Internal,10-09-2022 23:10,10-09-2022 23:54,,Application
TSR-390086,581274,Customer 26,Permanently Closed,Severity 1,Severity 1,06-09-2022 19:48,06-09-2022 20:13,Yes,No,Production,Internal,06-09-2022 19:48,06-09-2022 20:13,,Application
TSR-389890,581059,Customer 26,Permanently Closed,Severity 1,Severity 1,06-09-2022 16:29,06-09-2022 17:13,Yes,No,Production,Internal,06-09-2022 16:29,06-09-2022 17:02,,Platform
TSR-389029,580138,Customer 26,Permanently Closed,Severity 1,Severity 1,05-09-2022 14:52,05-09-2022 15:32,Yes,No,Production,Client,05-09-2022 14:52,05-09-2022 15:20,0:28:00,Application
TSR-388966,580063,Customer 26,Permanently Closed,Severity 1,Severity 1,05-09-2022 13:36,05-09-2022 13:44,Yes,No,Production,Internal,05-09-2022 13:36,05-09-2022 13:44,,Platform
TSR-388447,579515,Customer 26,Permanently Closed,Severity 1,Severity 1,03-09-2022 15:34,03-09-2022 15:54,Yes,No,Production,Internal,03-09-2022 15:34,03-09-2022 15:54,,Platform
TSR-388427,579495,Customer 26,Permanently Closed,Severity 1,Severity 1,03-09-2022 14:28,03-09-2022 16:57,No,No,Production,Client,03-09-2022 14:28,03-09-2022 16:57,,Application
TSR-387810,578826,Customer 26,Permanently Closed,Severity 1,Severity 1,02-09-2022 14:26,02-09-2022 15:21,Yes,No,Production,Internal,02-09-2022 14:26,02-09-2022 15:21,,Platform
TSR-387457,578439,Customer 26,Pending client confirmation,Severity 1,Severity 1,02-09-2022 01:20,02-09-2022 02:54,No,No,Production,Internal,02-09-2022 01:20,02-09-2022 01:51,,Platform
TSR-387452,578434,Customer 26,Permanently Closed,Severity 1,Severity 1,02-09-2022 01:10,02-09-2022 03:21,Yes,No,Production,Internal,02-09-2022 01:00,02-09-2022 03:10,,Platform
TSR-387295,578254,Customer 26,Permanently Closed,Severity 1,Severity 1,01-09-2022 19:34,01-09-2022 19:51,Yes,No,Production,Internal,01-09-2022 19:34,01-09-2022 19:51,,Platform
TSR-386469,577348,Customer 26,Pending client confirmation,Severity 1,Severity 1,31-08-2022 22:50,01-09-2022 01:44,Yes,No,Production,Client,31-08-2022 22:50,01-09-2022 01:44,,Application
TSR-385708,576537,Customer 26,Permanently Closed,Severity 1,Severity 1,31-08-2022 01:42,31-08-2022 04:00,Yes,No,Production,Internal,31-08-2022 01:42,31-08-2022 04:00,0:09:00,Platform
TSR-383039,573645,Customer 26,Permanently Closed,Severity 1,Severity 1,26-08-2022 19:11,26-08-2022 19:18,Yes,No,Production,Internal,26-08-2022 19:11,26-08-2022 19:18,,Application
TSR-382789,573359,Customer 26,Permanently Closed,Severity 1,Severity 1,26-08-2022 14:51,26-08-2022 16:34,Yes,No,Production,Internal,26-08-2022 14:51,26-08-2022 16:34,,Application
TSR-382718,573287,Customer 26,Permanently Closed,Severity 1,Severity 1,26-08-2022 13:46,26-08-2022 13:52,Yes,No,Production,Client,26-08-2022 13:46,26-08-2022 13:52,,Application
TSR-382575,573131,Customer 26,Permanently Closed,Severity 1,Severity 1,26-08-2022 10:22,26-08-2022 11:56,Yes,No,Production,Internal,26-08-2022 10:22,26-08-2022 11:56,,Application
TSR-381135,571551,Customer 26,Permanently Closed,Severity 1,Severity 1,24-08-2022 18:41,24-08-2022 19:18,Yes,No,Production,Client,24-08-2022 18:41,24-08-2022 18:53,,Application
TSR-380659,571033,Customer 26,Permanently Closed,Severity 1,Severity 1,24-08-2022 09:06,24-08-2022 09:15,Yes,No,Production,Internal,24-08-2022 09:06,24-08-2022 09:15,,Platform
TSR-379810,569789,Customer 26,Permanently Closed,Severity 1,Severity 1,23-08-2022 10:45,23-08-2022 11:38,Yes,No,Production,Client,23-08-2022 10:45,23-08-2022 11:38,,Application
TSR-379786,569763,Customer 26,Permanently Closed,Severity 1,Severity 1,23-08-2022 09:26,23-08-2022 11:00,Yes,No,Production,Internal,23-08-2022 09:26,23-08-2022 11:00,,Platform
TSR-377769,567608,Customer 26,Permanently Closed,Severity 1,Severity 1,19-08-2022 12:32,19-08-2022 13:02,Yes,No,Production,Internal,19-08-2022 12:32,19-08-2022 13:02,,Platform
TSR-377461,567269,Customer 26,Permanently Closed,Severity 1,Severity 1,19-08-2022 01:33,19-08-2022 01:55,No,No,Production,Internal,19-08-2022 01:21,19-08-2022 01:50,,Platform
TSR-376750,566489,Customer 26,Permanently Closed,Severity 1,Severity 1,18-08-2022 09:16,18-08-2022 10:41,No,No,Production,Internal,18-08-2022 09:16,18-08-2022 10:41,,Platform
TSR-375395,564993,Customer 26,Permanently Closed,Severity 1,Severity 1,16-08-2022 16:46,16-08-2022 20:50,Yes,No,Production,Client,16-08-2022 16:46,16-08-2022 20:50,,Application
TSR-375219,564806,Customer 26,Permanently Closed,Severity 1,Severity 1,16-08-2022 13:25,16-08-2022 13:52,No,No,Production,Internal,16-08-2022 13:25,16-08-2022 13:52,,Platform
TSR-374869,564421,Customer 26,Permanently Closed,Severity 1,Severity 1,16-08-2022 01:39,16-08-2022 03:44,Yes,No,Production,Internal,16-08-2022 01:39,16-08-2022 03:26,,Application
TSR-373954,563456,Customer 26,Permanently Closed,Severity 1,Severity 1,12-08-2022 21:39,12-08-2022 21:53,No,No,Production,Internal,12-08-2022 21:39,12-08-2022 21:53,,Platform
TSR-373943,563444,Customer 26,Permanently Closed,Severity 1,Severity 1,12-08-2022 21:20,12-08-2022 21:45,No,No,Production,Internal,12-08-2022 21:20,12-08-2022 21:45,,Platform
TSR-373467,562937,Customer 26,Permanently Closed,Severity 1,Severity 1,12-08-2022 11:14,12-08-2022 12:01,Yes,No,Production,Internal,12-08-2022 11:14,12-08-2022 11:42,,Application
TSR-372867,562276,Customer 26,Permanently Closed,Severity 1,Severity 1,11-08-2022 15:10,11-08-2022 16:55,Yes,No,Production,Internal,11-08-2022 15:10,11-08-2022 16:51,,Application
TSR-372850,562253,Customer 26,Permanently Closed,Severity 1,Severity 1,11-08-2022 14:47,11-08-2022 16:55,No,No,Production,Client,11-08-2022 14:30,11-08-2022 16:55,,0:00:00
TSR-372829,562229,Customer 26,Permanently Closed,Severity 1,Severity 1,11-08-2022 14:30,11-08-2022 16:56,No,No,Production,Internal,11-08-2022 14:30,11-08-2022 16:56,,Application
TSR-372815,562215,Customer 26,Permanently Closed,Severity 1,Severity 1,11-08-2022 14:03,11-08-2022 14:14,Yes,No,Production,Client,11-08-2022 14:02,11-08-2022 14:14,,Application
TSR-372814,562214,Customer 26,Pending client confirmation,Severity 1,Severity 1,11-08-2022 14:02,12-08-2022 01:40,No,No,Production,Client,11-08-2022 14:02,11-08-2022 22:52,8:50:00,Application
TSR-371042,560278,Customer 26,Permanently Closed,Severity 1,Severity 1,09-08-2022 16:05,09-08-2022 18:19,Yes,No,Production,Client,09-08-2022 16:05,09-08-2022 16:45,,Application
TSR-370970,560187,Customer 26,Permanently Closed,Severity 1,Severity 1,09-08-2022 14:47,09-08-2022 18:43,Yes,No,Production,Internal,09-08-2022 14:47,09-08-2022 18:43,,Platform
TSR-369580,558684,Customer 26,Permanently Closed,Severity 1,Severity 1,07-08-2022 02:43,07-08-2022 04:21,Yes,No,Production,Internal,07-08-2022 02:43,07-08-2022 02:54,,Platform
TSR-369437,558541,Customer 26,Permanently Closed,Severity 1,Severity 1,06-08-2022 14:53,06-08-2022 17:15,No,No,Production,Internal,06-08-2022 14:53,06-08-2022 17:15,,Platform
TSR-369202,558293,Customer 26,Permanently Closed,Severity 1,Severity 1,05-08-2022 23:08,06-08-2022 01:41,No,No,Production,Internal,05-08-2022 23:08,06-08-2022 02:06,,Application
TSR-367823,556821,Customer 26,Permanently Closed,Severity 1,Severity 1,04-08-2022 12:40,05-08-2022 08:35,Yes,No,Production,Client,04-08-2022 12:40,04-08-2022 13:45,,Application
TSR-366413,555267,Customer 26,Permanently Closed,Severity 1,Severity 1,02-08-2022 18:54,02-08-2022 21:28,Yes,No,Production,Internal,02-08-2022 18:54,02-08-2022 20:34,,Platform
TSR-366106,554927,Customer 26,Permanently Closed,Severity 1,Severity 1,02-08-2022 13:00,02-08-2022 13:22,Yes,No,Production,Internal,02-08-2022 13:00,02-08-2022 13:10,,Platform
TSR-364973,553677,Customer 26,Pending client confirmation,Severity 1,Severity 1,31-07-2022 14:00,31-07-2022 15:32,,,,Internal,31-07-2022 13:50,31-07-2022 15:08,,Platform
TSR-364594,553284,Customer 26,Permanently Closed,Severity 1,Severity 1,30-07-2022 11:05,30-07-2022 11:51,,,,Internal,30-07-2022 11:05,30-07-2022 11:51,0:46:00,Application
TSR-362985,551573,Customer 26,Pending client confirmation,Severity 1,Severity 1,28-07-2022 15:54,28-07-2022 22:11,,,,Internal,28-07-2022 15:54,28-07-2022 16:17,,Platform
TSR-362885,551466,Customer 26,Permanently Closed,Severity 1,Severity 1,28-07-2022 14:42,28-07-2022 16:30,,,,Internal,28-07-2022 14:42,28-07-2022 16:30,,Platform
TSR-362570,551124,Customer 26,Permanently Closed,Severity 1,Severity 1,28-07-2022 05:46,28-07-2022 07:35,,,,Internal,28-07-2022 05:46,28-07-2022 07:35,,Platform
TSR-361938,550402,Customer 26,Pending client confirmation,Severity 1,Severity 1,27-07-2022 14:02,27-07-2022 14:22,,,,Internal,27-07-2022 13:55,27-07-2022 14:05,,Platform
TSR-360728,549106,Customer 26,Pending client confirmation,Severity 1,Severity 1,26-07-2022 12:19,26-07-2022 14:32,,,,Internal,26-07-2022 12:19,26-07-2022 14:32,,Platform
TSR-360600,548964,Customer 26,Permanently Closed,Severity 1,Severity 1,26-07-2022 08:18,26-07-2022 09:08,,,,Internal,26-07-2022 08:18,26-07-2022 09:08,,Platform
TSR-360200,548533,Customer 26,Pending client confirmation,Severity 1,Severity 1,25-07-2022 18:38,25-07-2022 19:07,,,,Internal,25-07-2022 18:38,25-07-2022 19:01,,Platform
TSR-359496,547782,Customer 26,Permanently Closed,Severity 1,Severity 1,24-07-2022 01:41,24-07-2022 02:11,,,,Internal,24-07-2022 01:41,24-07-2022 02:11,,Platform
TSR-357945,546210,Customer 26,Permanently Closed,Severity 1,Severity 1,22-07-2022 19:07,22-07-2022 20:23,,,,Internal,22-07-2022 18:59,22-07-2022 19:08,,Application
TSR-357665,545903,Customer 26,Permanently Closed,Severity 1,Severity 1,22-07-2022 12:38,22-07-2022 13:39,,,,Internal,22-07-2022 12:38,22-07-2022 13:39,,Platform
TSR-356880,545040,Customer 26,Permanently Closed,Severity 1,Severity 1,21-07-2022 14:28,21-07-2022 15:11,,,,Internal,21-07-2022 13:58,21-07-2022 15:09,,Platform
TSR-356818,544976,Customer 26,Pending client confirmation,Severity 1,Severity 1,21-07-2022 12:56,21-07-2022 15:10,,,,Internal,21-07-2022 12:56,21-07-2022 15:09,,Platform
TSR-356624,544773,Customer 26,Pending client confirmation,Severity 1,Severity 1,21-07-2022 07:23,21-07-2022 09:44,,,,Client,21-07-2022 07:23,21-07-2022 09:44,,Application
TSR-355011,543017,Customer 26,Pending client confirmation,Severity 1,Severity 1,19-07-2022 12:57,19-07-2022 13:56,,,,Internal,19-07-2022 12:57,19-07-2022 13:56,,Platform
TSR-354570,542542,Customer 26,Permanently Closed,Severity 1,Severity 1,18-07-2022 21:47,18-07-2022 22:05,,,,Client,18-07-2022 21:47,18-07-2022 21:53,,Application
TSR-353676,541538,Customer 26,Permanently Closed,Severity 1,Severity 1,17-07-2022 02:47,17-07-2022 04:48,,,,Internal,17-07-2022 02:47,17-07-2022 04:48,,Platform
TSR-353242,541086,Customer 26,Permanently Closed,Severity 1,Severity 1,15-07-2022 19:50,15-07-2022 22:48,,,,Client,15-07-2022 19:50,15-07-2022 22:48,,Application
TSR-352880,540699,Customer 26,Permanently Closed,Severity 1,Severity 1,15-07-2022 10:52,15-07-2022 17:39,,,,Internal,15-07-2022 10:52,15-07-2022 14:45,,Application
TSR-352837,540642,Customer 26,Permanently Closed,Severity 1,Severity 1,15-07-2022 08:47,15-07-2022 09:36,,,,Internal,15-07-2022 08:47,15-07-2022 09:36,,Platform
TSR-352793,540594,Customer 26,Permanently Closed,Severity 1,Severity 1,15-07-2022 07:33,15-07-2022 09:53,,,,Internal,15-07-2022 07:33,15-07-2022 09:53,,Platform
TSR-352419,540200,Customer 26,Permanently Closed,Severity 1,Severity 1,14-07-2022 19:40,17-07-2022 07:03,,,,Client,14-07-2022 19:40,15-07-2022 00:10,,Application
TSR-352202,539961,Customer 26,Permanently Closed,Severity 1,Severity 1,14-07-2022 14:19,14-07-2022 18:44,,,,Internal,14-07-2022 14:19,14-07-2022 15:08,0:49:00,Platform
TSR-351059,538723,Customer 26,Permanently Closed,Severity 1,Severity 1,13-07-2022 08:45,13-07-2022 09:41,,,,Internal,13-07-2022 08:45,13-07-2022 09:41,,Platform
TSR-351014,538671,Customer 26,Pending client confirmation,Severity 1,Severity 1,13-07-2022 06:16,13-07-2022 07:12,,,,Internal,13-07-2022 06:16,13-07-2022 07:12,,Application
TSR-351009,538666,Customer 26,Permanently Closed,Severity 1,Severity 1,13-07-2022 06:02,13-07-2022 07:11,,,,Client,13-07-2022 06:02,13-07-2022 07:11,,Application
TSR-350276,537840,Customer 26,Permanently Closed,Severity 1,Severity 1,12-07-2022 13:55,12-07-2022 15:06,,,,Internal,12-07-2022 13:44,12-07-2022 13:54,,Platform
TSR-350123,537681,Customer 26,Permanently Closed,Severity 1,Severity 1,12-07-2022 10:36,12-07-2022 14:59,,,,Client,12-07-2022 10:36,12-07-2022 14:59,,Application
TSR-350074,537630,Customer 26,Permanently Closed,Severity 1,Severity 1,12-07-2022 08:26,12-07-2022 11:52,,,,Internal,12-07-2022 08:26,12-07-2022 11:52,,Platform
TSR-349080,536529,Customer 26,Permanently Closed,Severity 1,Severity 1,10-07-2022 03:21,10-07-2022 03:45,,,,Internal,10-07-2022 03:21,10-07-2022 03:45,,Platform
TSR-348996,536443,Customer 26,Permanently Closed,Severity 1,Severity 1,09-07-2022 17:45,09-07-2022 19:07,,,,Internal,09-07-2022 17:45,09-07-2022 19:04,,Platform
TSR-348954,536401,Customer 26,Permanently Closed,Severity 1,Severity 1,09-07-2022 14:13,09-07-2022 14:53,,,,Internal,09-07-2022 14:13,09-07-2022 14:53,,Platform
TSR-348895,536342,Customer 26,Pending client confirmation,Severity 1,Severity 1,09-07-2022 08:56,09-07-2022 15:48,,,,Internal,09-07-2022 08:56,09-07-2022 15:47,,Application
TSR-348880,536327,Customer 26,Pending client confirmation,Severity 1,Severity 1,09-07-2022 07:33,09-07-2022 10:42,,,,Internal,09-07-2022 07:33,09-07-2022 13:57,,Platform
TSR-348314,535725,Customer 26,Permanently Closed,Severity 1,Severity 1,08-07-2022 14:23,08-07-2022 16:28,,,,Internal,08-07-2022 14:03,08-07-2022 14:39,,Platform
TSR-347797,535183,Customer 26,Permanently Closed,Severity 1,Severity 1,07-07-2022 22:04,07-07-2022 23:16,,,,Internal,07-07-2022 22:04,07-07-2022 23:16,,Platform
TSR-347760,535145,Customer 26,Permanently Closed,Severity 1,Severity 1,07-07-2022 21:06,07-07-2022 21:51,,,,Internal,07-07-2022 21:06,07-07-2022 21:51,,Platform
TSR-347637,535009,Customer 26,Permanently Closed,Severity 1,Severity 1,07-07-2022 18:46,07-07-2022 19:58,,,,Internal,07-07-2022 18:23,07-07-2022 19:09,,Platform
TSR-347630,535002,Customer 26,Permanently Closed,Severity 1,Severity 1,07-07-2022 18:40,07-07-2022 19:09,,,,Client,07-07-2022 18:40,07-07-2022 18:55,0:15:00,Application
TSR-347375,534723,Customer 26,Permanently Closed,Severity 1,Severity 1,07-07-2022 13:43,07-07-2022 16:40,,,,Internal,07-07-2022 13:43,07-07-2022 16:40,,Application
TSR-346758,534052,Customer 26,Permanently Closed,Severity 1,Severity 1,06-07-2022 19:18,06-07-2022 21:23,,,,Client,06-07-2022 19:18,06-07-2022 20:28,1:10:00,Application
TSR-346405,533669,Customer 26,Permanently Closed,Severity 1,Severity 1,06-07-2022 13:39,06-07-2022 14:05,,,,Internal,06-07-2022 13:39,06-07-2022 14:04,,Platform
